Customer ID,Time_Morning,Time_Afternoon,Time_Evening,Day_0,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,UniqueProducts,CustomerOrdersPlaced,CustomerTotalItems,CustomerTotalSpend,CustomerDaysActive,CustomerCountry,CustomerAvgBasketSize,CustomerAvgSpend,CustomerLoyaltySpan,Active_Engaged,Active_Occasional,Active_One-Time,Active_Repeat Loyal,Active_Super Active,CustomerNumOfReturns,CustomerReturnRate,Country_Australia,Country_Austria,Country_Bahrain,Country_Belgium,Country_Brazil,Country_Canada,Country_Channel Islands,Country_Cyprus,Country_Czech Republic,Country_Denmark,Country_EIRE,Country_European Community,Country_Finland,Country_France,Country_Germany,Country_Greece,Country_Iceland,Country_Israel,Country_Italy,Country_Japan,Country_Korea,Country_Lebanon,Country_Lithuania,Country_Malta,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Poland,Country_Portugal,Country_RSA,Country_Saudi Arabia,Country_Singapore,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_USA,Country_United Arab Emirates,Country_United Kingdom,Country_Unspecified,Country_West Indies,Returner
12356.0,0.5244755244755245,0.4755244755244755,0.0,0.25874125874125875,0.2517482517482518,0.1888111888111888,0.15384615384615385,0.14685314685314685,0.0,0.0,104,6,3417,6373.68,6,Portugal,569.5,1062.28,401,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12357.0,0.5540540540540541,0.44594594594594594,0.0,0.0,0.5574324324324325,0.0,0.0,0.0,0.0,0.44256756756756754,261,3,6587,18287.66,2,Switzerland,2195.6666666666665,6095.886666666666,355,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12358.0,0.7662337662337663,0.23376623376623376,0.0,0.5324675324675324,0.37662337662337664,0.0,0.09090909090909091,0.0,0.0,0.0,56,5,1079,3887.07,5,Austria,215.8,777.414,730,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12359.0,0.2273972602739726,0.7726027397260274,0.0,0.27123287671232876,0.09041095890410959,0.049315068493150684,0.2876712328767123,0.12876712328767123,0.08767123287671233,0.08493150684931507,305,10,2752,8935.94,10,Cyprus,275.2,893.594,676,1,0,0,0,0,10,0.0273972602739726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12360.0,0.7511520737327189,0.2488479262672811,0.0,0.2534562211981567,0.4055299539170507,0.004608294930875576,0.004608294930875576,0.3317972350230415,0.0,0.0,160,8,2459,4252.89,8,Austria,307.375,531.61125,603,1,0,0,0,0,1,0.004608294930875576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12361.0,0.0,1.0,0.0,0.0,0.2413793103448276,0.0,0.0,0.5517241379310345,0.0,0.20689655172413793,18,4,235,511.25,4,Belgium,58.75,127.8125,394,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12362.0,0.37453183520599254,0.6254681647940075,0.0,0.0,0.17228464419475656,0.27340823970037453,0.39325842696629215,0.16104868913857678,0.0,0.0,201,11,2230,5356.23,11,Belgium,202.72727272727272,486.92999999999995,735,0,0,0,1,0,8,0.0299625468164794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12363.0,0.30434782608695654,0.6956521739130435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,408,552.0,2,Unspecified,204.0,276.0,132,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12364.0,0.3176470588235294,0.6823529411764706,0.0,0.0,0.0,0.0,0.023529411764705882,0.7176470588235294,0.0,0.25882352941176473,70,4,1506,1313.1,4,Belgium,376.5,328.275,104,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12365.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,174,641.38,1,Cyprus,87.0,320.69,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12366.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,296,500.24,1,Cyprus,296.0,500.24,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12367.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,173,168.9,1,Denmark,173.0,168.9,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12368.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,1,330,917.7,1,Cyprus,330.0,917.7,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12369.0,0.0967741935483871,0.9032258064516129,0.0,0.0967741935483871,0.0,0.0,0.8064516129032258,0.0967741935483871,0.0,0.0,90,3,1241,1791.1499999999999,3,Austria,413.6666666666667,597.05,228,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12370.0,0.19801980198019803,0.801980198019802,0.0,0.0,0.5346534653465347,0.13861386138613863,0.2871287128712871,0.039603960396039604,0.0,0.0,168,7,2605,4320.31,6,Austria,372.14285714285717,617.1871428571429,617,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12371.0,0.3772455089820359,0.41916167664670656,0.20359281437125748,0.0,0.7904191616766467,0.005988023952095809,0.20359281437125748,0.0,0.0,0.0,134,5,1436,4067.38,4,Switzerland,287.2,813.476,600,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12372.0,0.36538461538461536,0.6346153846153846,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,34,3,794,1298.04,3,Denmark,264.6666666666667,432.68,224,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12373.0,0.0,1.0,0.0,0.0,0.27450980392156865,0.0,0.7254901960784313,0.0,0.0,0.0,36,3,516,1127.65,3,Austria,172.0,375.8833333333334,362,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12374.0,0.1566265060240964,0.8433734939759037,0.0,0.39759036144578314,0.0,0.0,0.1686746987951807,0.43373493975903615,0.0,0.0,79,4,1362,2989.2200000000003,3,Austria,340.5,747.3050000000001,563,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12375.0,0.35294117647058826,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0,0.6470588235294118,0.0,0.0,14,2,178,457.5,2,Finland,89.0,228.75,87,0,1,0,0,0,1,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12376.0,0.8461538461538461,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,240,503.15,2,Switzerland,120.0,251.575,28,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12377.0,0.28289473684210525,0.5328947368421053,0.18421052631578946,0.28289473684210525,0.18421052631578946,0.0,0.3092105263157895,0.2236842105263158,0.0,0.0,129,4,2105,3426.32,4,Switzerland,526.25,856.58,274,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12378.0,0.7275747508305648,0.2724252491694352,0.0,0.0,0.7275747508305648,0.2724252491694352,0.0,0.0,0.0,0.0,281,2,3316,5416.32,2,Switzerland,1658.0,2708.16,432,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12379.0,0.24691358024691357,0.7530864197530864,0.0,0.24691358024691357,0.0,0.7530864197530864,0.0,0.0,0.0,0.0,58,4,815,1620.22,4,Belgium,203.75,405.055,452,0,1,0,0,0,1,0.012345679012345678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12380.0,0.2743682310469314,0.7256317689530686,0.0,0.18772563176895307,0.5631768953068592,0.0036101083032490976,0.10108303249097472,0.1444043321299639,0.0,0.0,156,11,3355,9676.3,8,Belgium,305.0,879.6636363636363,640,1,0,0,0,0,5,0.018050541516245487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12381.0,0.7241379310344828,0.27586206896551724,0.0,0.08045977011494253,0.011494252873563218,0.011494252873563218,0.0,0.7126436781609196,0.0,0.1839080459770115,70,5,808,1845.31,5,Norway,161.6,369.062,115,1,0,0,0,0,4,0.04597701149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12383.0,0.20202020202020202,0.797979797979798,0.0,0.15151515151515152,0.0,0.7373737373737373,0.0,0.1111111111111111,0.0,0.0,84,5,1532,1850.56,5,Belgium,306.4,370.11199999999997,167,1,0,0,0,0,1,0.010101010101010102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12384.0,1.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.48148148148148145,0.0,0.0,26,2,126,585.27,2,Switzerland,63.0,292.635,92,0,1,0,0,0,3,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12385.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65,1,612,1938.4,1,Belgium,612.0,1938.4,0,0,0,1,0,0,1,0.015384615384615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12386.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,10,2,568,660.8,2,Australia,284.0,330.4,29,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12387.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1,134,143.94,1,Australia,134.0,143.94,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12388.0,0.2808219178082192,0.7191780821917808,0.0,0.3082191780821918,0.0,0.0684931506849315,0.4726027397260274,0.0,0.0,0.1506849315068493,83,8,2001,3901.11,8,Australia,250.125,487.63875,566,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12389.0,0.5918367346938775,0.40816326530612246,0.0,0.12244897959183673,0.46938775510204084,0.0,0.0,0.40816326530612246,0.0,0.0,41,3,614,1433.33,3,Australia,204.66666666666666,477.77666666666664,253,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12390.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,1,353,549.84,1,Belgium,353.0,549.84,0,0,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12391.0,0.3487544483985765,0.6512455516014235,0.0,0.17437722419928825,0.0,0.4697508896797153,0.0,0.35587188612099646,0.0,0.0,241,6,1220,2773.42,5,Cyprus,203.33333333333334,462.2366666666667,641,1,0,0,0,0,6,0.021352313167259787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12392.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,1,73,234.75000000000003,1,Australia,73.0,234.75000000000003,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12393.0,0.3644859813084112,0.6355140186915887,0.0,0.2523364485981308,0.17757009345794392,0.2336448598130841,0.14953271028037382,0.18691588785046728,0.0,0.0,63,6,1311,2399.45,6,Australia,218.5,399.9083333333333,356,1,0,0,0,0,5,0.04672897196261682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12394.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,2,819,1272.48,2,Belgium,409.5,636.24,153,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12395.0,0.2559055118110236,0.7440944881889764,0.0,0.06299212598425197,0.17716535433070865,0.03937007874015748,0.13385826771653545,0.5275590551181102,0.0,0.05905511811023622,145,15,3733,5067.27,14,Belgium,248.86666666666667,337.81800000000004,583,0,0,0,1,0,3,0.011811023622047244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12396.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65,1,591,931.43,1,RSA,591.0,931.43,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12397.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,110,2,1263,2409.9,2,Belgium,631.5,1204.95,99,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12398.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85,1,1394,1635.6599999999999,1,Switzerland,1394.0,1635.6599999999999,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12399.0,0.8454545454545455,0.15454545454545454,0.0,0.0,0.2,0.18181818181818182,0.23636363636363636,0.38181818181818183,0.0,0.0,67,7,2198,1962.3,7,Belgium,314.0,280.3285714285714,525,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12400.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,1,91,205.25,1,Australia,91.0,205.25,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12401.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1,11,84.3,1,Belgium,11.0,84.3,0,0,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12402.0,0.15714285714285714,0.8428571428571429,0.0,0.0,0.15714285714285714,0.12857142857142856,0.15714285714285714,0.15714285714285714,0.0,0.4,43,6,584,1256.9,6,Belgium,97.33333333333333,209.48333333333335,347,1,0,0,0,0,1,0.014285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403.0,1.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,5,2,260,1019.36,2,Denmark,130.0,509.68,471,0,1,0,0,0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12404.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,63.24,1,Finland,1.0,63.24,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12405.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,1,857,1710.39,1,Finland,857.0,1710.39,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12406.0,0.45180722891566266,0.15060240963855423,0.39759036144578314,0.15060240963855423,0.0,0.0,0.6927710843373494,0.1566265060240964,0.0,0.0,114,5,3416,6390.36,5,Denmark,683.2,1278.072,675,1,0,0,0,0,4,0.024096385542168676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12407.0,0.5974025974025974,0.4025974025974026,0.0,0.15584415584415584,0.0,0.42857142857142855,0.05194805194805195,0.16883116883116883,0.0,0.19480519480519481,57,5,1416,1708.12,5,Belgium,283.2,341.62399999999997,214,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12408.0,0.2893081761006289,0.710691823899371,0.0,0.14465408805031446,0.0,0.10062893081761007,0.2893081761006289,0.46540880503144655,0.0,0.0,104,8,2229,4340.7699999999995,7,Belgium,278.625,542.5962499999999,465,1,0,0,0,0,11,0.06918238993710692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12409.0,0.4128787878787879,0.5871212121212122,0.0,0.0,0.007575757575757576,0.003787878787878788,0.16666666666666666,0.49242424242424243,0.0,0.32954545454545453,177,7,13143,23419.29,7,Switzerland,1877.5714285714287,3345.612857142857,486,1,0,0,0,0,8,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12410.0,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.35,36,3,341,1013.71,2,Switzerland,113.66666666666667,337.90333333333336,193,0,1,0,0,0,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12411.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,1,138,346.9,1,Australia,138.0,346.9,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
